wavelength,intensity,error,file
4.878634468370773,60.28843477405041,11.486058231722641,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.8794216622800475,52.6140846541387,11.491016355976083,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.880208856189322,64.49172031670498,12.163074249724419,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.880996050098595,52.918598877163426,12.923207342321103,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.8817832440078694,68.02626451286027,13.042628583416088,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.882570437917144,63.68925603161456,12.588727561921687,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.883357631826418,65.34503119900198,11.994469757621406,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.884144825735692,68.05255980478002,12.144549844803226,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.884932019644967,53.04912076680485,12.776344045942672,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.885719213554241,64.33765126501785,13.282992329227918,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.886506407463515,63.78846250633287,12.74887667240843,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.8872936013727895,60.46121599960969,12.125813583078267,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.888080795282064,64.7142957147132,11.211894386489936,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.888867989191338,61.97096515122433,11.377333120020605,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.889655183100612,65.90667522594795,12.737894457366677,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.890442377009887,47.613528721817076,13.564273098450467,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.891229570919161,64.14544694598004,13.93336565873303,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.892016764828435,59.69582369021559,12.600020770306347,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.892803958737709,59.06747478143185,11.39918714050874,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.893591152646983,61.74632629381757,10.99570051254621,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.894378346556257,51.08961850810935,11.395024786377043,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.895165540465531,67.17798392750915,12.782480574235917,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.895952734374806,53.37699097609539,13.371024832295822,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.89673992828408,61.342150260723564,13.344625313452102,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.897527122193354,61.63304730305076,12.157357318538828,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.898314316102629,55.47955778000651,11.612522661400583,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.899101510011903,64.69382502360301,11.957755581803177,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.899888703921177,51.284708026004715,12.58561266432991,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.900675897830451,64.3918124633618,13.12281431072069,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.901463091739726,54.4606534574222,12.439352841279613,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.902250285649,61.48179485376734,11.605593251861361,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.903037479558274,57.8889956966488,11.456558578960324,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.903824673467549,53.718962129612386,11.860886702595366,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.904611867376822,74.23185536984302,12.96835395975628,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.905399061286096,57.72546473480796,13.89104986580483,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.9061862551953705,61.20704019116431,13.30614858985185,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.906973449104645,57.08707570067289,12.021170142078452,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.907760643013919,60.63236200609558,11.144539291948043,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.908547836923193,66.69059322753296,11.246102219934865,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.909335030832468,59.86012867663671,11.6334237896126,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.910122224741742,70.40482250524408,13.231325175705853,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.910909418651016,58.07171484005254,13.336912469227277,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.9116966125602906,63.954655929618,13.195511174886649,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.912483806469565,61.779841451157026,12.057940795344159,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.913271000378839,60.52723572759224,11.638399640567577,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.914058194288113,62.27778298292148,11.968025656326768,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.914845388197388,49.10438906689708,12.210127963636484,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.915632582106662,65.49638522839584,12.792878835731825,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.916419776015935,56.41392932694471,12.590527904723816,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.91720696992521,63.54827972487809,11.838422003922824,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.917994163834484,63.69227609436609,11.474503748407729,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.918781357743758,56.53104171369564,11.90367861377267,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.9195685516530325,66.14872499503586,12.64898524884696,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.920355745562307,60.44431985111016,13.369192324708587,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.921142939471581,71.64982856224071,13.073439436078704,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.921930133380855,61.13012845775145,11.639943751470513,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.92271732729013,65.98934623707667,11.041135223128482,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.923504521199404,67.0562473157385,11.07084410866439,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.924291715108678,64.66814471057165,11.72306361528157,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.9250789090179525,78.10377638385593,13.306808650921703,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.925866102927227,61.66734409814501,13.779617528194887,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.926653296836501,70.13525469271767,13.532189017613517,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.927440490745775,61.034711584977956,11.863243767475266,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.928227684655049,56.479750637931936,11.263524211285795,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.929014878564323,59.97185479151125,11.356238025843497,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.929802072473597,54.912725935997955,11.735784756370506,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.930589266382872,65.99090120511983,12.669517545827128,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.931376460292146,68.21940777669896,12.846347196442787,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.93216365420142,70.94335418584463,12.459829300251279,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.9329508481106945,65.66661656113997,12.15839431631541,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.933738042019969,57.59093157516668,11.893758430292923,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.934525235929243,65.6867189764937,12.371563556911282,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.935312429838517,62.723298479019356,13.137935745922325,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.936099623747792,65.83897185715708,13.112647873777783,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.936886817657066,62.22641197745384,11.976941482090465,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.93767401156634,62.15298680816515,11.546505424541765,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.9384612054756145,67.26358281532733,11.014192373720478,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.939248399384889,63.668485631195644,11.24420579789992,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.940035593294162,61.05505245756634,12.471754146773206,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.9408227872034365,56.69518018628238,13.432803624405413,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.941609981112711,68.77548504213223,13.703694787969225,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.942397175021985,63.82135373833967,12.725080759558807,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.943184368931259,63.76774779197836,11.594133972705237,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.943971562840534,63.85682229433253,10.594882916884593,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.944758756749808,61.49960010120368,10.869172412857512,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.945545950659082,64.17802628852613,11.980042941283555,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.9463331445683565,58.04912197521592,12.61492409085698,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.947120338477631,59.25176830219108,13.357894853375718,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.947907532386905,64.06664775425064,12.58409660469265,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.948694726296179,60.78283534762839,11.67887694085695,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.949481920205454,63.328189477734554,11.38402583729882,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.950269114114728,60.46797341910782,11.646871221008391,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.951056308024002,58.46704789670618,12.378248654695783,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.951843501933276,64.68054006879224,12.788814624908785,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.95263069584255,65.9713839406544,12.669522962976794,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.953417889751824,68.51261106061325,12.372049301670344,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.9542050836610985,67.64864363891277,11.809614816706679,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.954992277570373,73.44692972392956,12.058818237950216,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.955779471479647,68.51420272061904,12.732465045740136,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.956566665388921,61.50184753639228,13.494529236135651,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.957353859298196,67.46789437542849,13.110207234258002,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.95814105320747,66.9190933031126,12.244916001586294,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.958928247116744,70.79279067429356,11.780601099587622,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.9597154410260185,64.08695770439479,11.310174777242516,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.960502634935293,62.75764971190811,11.544302156595903,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.961289828844567,59.67997882656463,12.50954168189196,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.962077022753841,62.68988604059242,13.12506214319822,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.962864216663116,71.74697266591424,13.266586871509647,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.963651410572389,68.48996228797766,12.805413674668737,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.964438604481663,67.91420244085273,12.45487640438264,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.965225798390938,62.37409779165485,11.672808837476817,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.966012992300212,69.66962930330777,11.71496520289738,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.966800186209486,65.31062506105899,12.072949934125047,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.96758738011876,69.41805564012323,12.621720379486295,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.968374574028035,72.28892288253904,12.492059924660598,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.969161767937309,73.05993138698202,12.670966698505284,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.969948961846583,74.80269452905334,12.818456178560208,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.970736155755858,69.26591265320249,12.739736983912694,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.971523349665132,68.95738796924228,12.791328818569694,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.972310543574406,69.19847704432195,12.53417765333172,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.9730977374836804,68.98870483228232,12.163047407682399,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.973884931392955,67.90421543259643,11.384247958501724,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.974672125302229,65.78331457913829,11.762008273117162,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.975459319211502,67.49862931736854,12.210348311828174,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.976246513120777,69.58907298612294,12.925440571487933,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.977033707030051,70.63013732706946,13.251907968810217,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.977820900939325,63.600585758666014,13.914313469203579,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.9786080948486,63.728856253100645,13.14046040901811,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.979395288757874,63.59585090595937,11.701177461358665,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.980182482667148,64.0458239062449,11.27053284272458,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.980969676576422,66.53878055510911,11.688827788038584,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.981756870485697,64.5737152856057,12.300695740544064,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.982544064394971,68.70821288875099,13.101275002980733,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.983331258304245,65.77614779639717,13.210364933450156,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.98411845221352,68.32930200104256,13.250039061969254,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.984905646122794,62.664997432230834,12.300779210424333,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.985692840032068,64.79198029673773,12.208567210001098,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.986480033941342,67.46135161968179,12.620853552429223,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.987267227850616,59.84616324664652,12.599794437576422,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.98805442175989,61.494899608068785,12.757156492434358,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.988841615669164,55.63247844338076,12.891517615719353,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.989628809578439,61.79800135194648,12.530309585901003,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.990416003487713,60.62597355855631,11.629576531492198,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.991203197396987,67.66021270493982,11.910337902074627,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.9919903913062615,70.9676092302704,12.7015868285823,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.992777585215536,64.55487822166575,13.106873268949965,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.99356477912481,60.441410853100784,13.341923880045133,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.994351973034084,59.870291942855275,13.250367901252481,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.995139166943359,65.83323900803936,12.281400229817043,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.995926360852633,65.90881261691061,11.159292646774432,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.996713554761907,67.49264108666411,11.337708583558543,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.9975007486711815,65.51815435997209,11.663411044654879,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.998287942580456,62.737700793550246,12.488926741756075,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.999075136489729,61.3994677456027,13.383859166488653,jw01328-c1006_t014_miri_ch1-short_s3d.fits
4.9998623303990035,57.70632413000371,13.714979746221609,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.000649524308278,63.34696281090864,13.305792901791932,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.001436718217552,60.034342959937035,11.94716109015742,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.002223912126826,60.37372794312863,11.389391486972679,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.003011106036101,56.99416207553535,11.76528584511048,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.003798299945375,64.29930181183714,12.006103115959444,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.004585493854649,61.237963489066715,12.36301139727439,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.0053726877639235,60.3793463498714,12.793612021413422,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.006159881673198,66.93433077546364,12.852061624264092,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.006947075582472,64.15644844945034,12.582261276557057,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.007734269491746,62.5014953775067,12.383055463700721,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.008521463401021,59.110831882035065,12.414844409938386,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.009308657310295,62.233502495477026,12.319759285551424,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.010095851219569,59.78583675438076,12.087457139248793,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.010883045128843,65.10502713052979,12.140390840843425,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.011670239038117,61.586591893916356,12.094499706795675,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.012457432947391,61.043521382517454,11.726772475757556,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.0132446268566655,61.88177666208612,11.62750444835403,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.01403182076594,60.17271245129162,12.57537550002438,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.014819014675214,61.4031616023073,12.95508611052065,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.015606208584488,63.70611778778668,12.982557096470373,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.016393402493763,63.23752069854754,12.4669014310197,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.017180596403037,61.212471630252246,12.224665093308207,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.017967790312311,64.50524395547662,11.528612010118286,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.0187549842215855,69.45408818605758,11.142652298382854,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.01954217813086,66.92885226407539,11.464752339655886,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.020329372040134,67.72990614790096,12.40306120271945,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.021116565949408,58.87375361280964,12.86980630608262,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.021903759858683,70.26136073528345,12.894065550229987,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.022690953767956,64.47130181318292,12.985356165245033,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.02347814767723,63.22738116731872,12.261015140876346,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.024265341586505,65.9382614408958,11.511387161452305,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.025052535495779,63.57735892268063,11.270197775185585,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.025839729405053,65.99864313740176,11.523863174905893,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.0266269233143275,63.25716086979951,12.060087636354064,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.027414117223602,61.47330417890839,12.432036489416229,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.028201311132876,62.01994451690565,12.546271007947965,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.02898850504215,62.81093995300735,12.367752522474177,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.029775698951425,65.21329728064633,12.352241619353324,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.030562892860699,62.85418383761449,11.569704918572375,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.031350086769973,59.97178190906222,11.575923058965552,jw01328-c1006_t014_miri_ch1-short_s3d.fits
5.0321372806792475,59.06751662766161,11.822875097552286,jw01328-c1006_t014_miri_ch1-short_s3d.fits
