wavelength,intensity,error,region,wavelength_unit,intensity_unit
15.164552900794053,820.8529357910156,7.4035695133001385,2,micron,MJy/sr
15.167012881767695,828.9027404785156,7.748559329355254,2,micron,MJy/sr
15.169472862741335,828.1280110677084,7.979511981679976,2,micron,MJy/sr
15.171932843714977,827.1964382595486,8.133533190843917,2,micron,MJy/sr
15.174392824688619,827.4910702175564,7.76917363509308,2,micron,MJy/sr
15.17685280566226,830.0172542995876,7.7330928105841705,2,micron,MJy/sr
15.1793127866359,828.9188113742405,7.551540664959867,2,micron,MJy/sr
15.181772767609543,828.290503607856,7.461245049947277,2,micron,MJy/sr
15.184232748583185,828.7654995388455,7.880072461854093,2,micron,MJy/sr
15.186692729556826,831.6967553032769,8.139873980152505,2,micron,MJy/sr
15.189152710530466,832.5661790635851,8.043998709528276,2,micron,MJy/sr
15.191612691504108,826.0240732828776,7.4564335306558265,2,micron,MJy/sr
15.19407267247775,829.6234741210938,7.1959448795655145,2,micron,MJy/sr
15.196532653451392,831.6947224934896,7.186664376591791,2,micron,MJy/sr
15.198992634425034,828.5940450032552,7.367449538168071,2,micron,MJy/sr
15.201452615398674,835.076907687717,7.915394745330384,2,micron,MJy/sr
15.203912596372316,836.1670837402344,7.932461329263528,2,micron,MJy/sr
15.206372577345958,832.6907840304905,7.492265941204023,2,micron,MJy/sr
15.2088325583196,836.0054219563802,6.982031738355041,2,micron,MJy/sr
15.21129253929324,836.8083716498481,6.74765307439818,2,micron,MJy/sr
15.213752520266882,836.5142398410374,7.02271768687209,2,micron,MJy/sr
15.216212501240523,832.4009975857205,7.425547503575597,2,micron,MJy/sr
15.218672482214165,837.0362955729166,7.851589996689661,2,micron,MJy/sr
15.221132463187805,838.8186374240452,7.423630963678095,2,micron,MJy/sr
15.223592444161447,841.7942047119141,7.0263293028920195,2,micron,MJy/sr
15.226052425135089,842.1146257188585,6.71988100905305,2,micron,MJy/sr
15.228512406108731,842.3374684651693,6.881490508098118,2,micron,MJy/sr
15.230972387082371,848.6809946695963,7.627137787464512,2,micron,MJy/sr
15.233432368056013,845.3296525743273,8.053965865211234,2,micron,MJy/sr
15.235892349029655,852.3783654106987,8.101828000541252,2,micron,MJy/sr
15.238352330003297,848.0792321099175,7.324354735608979,2,micron,MJy/sr
15.240812310976938,849.2114071316189,6.9528177950098975,2,micron,MJy/sr
15.243272291950579,852.3050604926216,7.094810137640034,2,micron,MJy/sr
15.24573227292422,854.7056986490885,7.538653674952329,2,micron,MJy/sr
15.248192253897862,850.8791046142578,8.387200014282934,2,micron,MJy/sr
15.250652234871504,852.8989189995659,8.31383157904877,2,micron,MJy/sr
15.253112215845144,854.0072530110677,7.814821794870117,2,micron,MJy/sr
15.255572196818786,851.9012654622396,7.16581278533324,2,micron,MJy/sr
15.258032177792428,854.2678714328342,7.032997006239844,2,micron,MJy/sr
15.26049215876607,857.2489691840278,7.5365712100266915,2,micron,MJy/sr
15.26295213973971,857.7130788167318,8.077456476953493,2,micron,MJy/sr
15.265412120713352,854.6883121066624,8.35193100535348,2,micron,MJy/sr
15.267872101686994,856.3348744710287,8.007403141474569,2,micron,MJy/sr
15.270332082660635,856.0804985894097,7.466201662768475,2,micron,MJy/sr
15.272792063634277,854.2485283745659,7.1447516492221865,2,micron,MJy/sr
15.275252044607917,854.3335300021702,7.447754408121693,2,micron,MJy/sr
15.27771202558156,856.9004431830513,7.7379887235957625,2,micron,MJy/sr
15.280172006555201,860.8978407118055,8.002941216293724,2,micron,MJy/sr
15.282631987528843,856.0550842285156,7.882132215439787,2,micron,MJy/sr
15.285091968502483,861.1882832845052,7.332045717283996,2,micron,MJy/sr
15.287551949476125,865.8458828396267,6.971876633888037,2,micron,MJy/sr
15.290011930449767,867.4769524468315,7.0846283355099,2,micron,MJy/sr
15.292471911423409,863.5305447048611,7.4816916346185245,2,micron,MJy/sr
15.294931892397049,871.1018710666233,8.649588767326112,2,micron,MJy/sr
15.29739187337069,872.6854926215278,9.54900846946637,2,micron,MJy/sr
15.299851854344332,868.9168056911892,9.209370997533888,2,micron,MJy/sr
15.302311835317974,865.1064283582899,8.85204001369437,2,micron,MJy/sr
15.304771816291614,873.2127753363716,8.847367701838428,2,micron,MJy/sr
15.307231797265256,876.2425706651476,9.093410090958905,2,micron,MJy/sr
15.309691778238898,870.8109859890408,9.319216564686904,2,micron,MJy/sr
15.31215175921254,868.4612257215712,9.559112930752836,2,micron,MJy/sr
15.314611740186182,875.0567864312065,9.384614806571555,2,micron,MJy/sr
15.317071721159822,870.9192504882812,9.020652339942236,2,micron,MJy/sr
15.319531702133464,868.2535196940104,9.07502701424175,2,micron,MJy/sr
15.321991683107106,872.6923828125,9.249151741176625,2,micron,MJy/sr
15.324451664080748,875.134996202257,8.522850895210032,2,micron,MJy/sr
15.326911645054388,868.4253370496962,7.998302703254094,2,micron,MJy/sr
15.32937162602803,863.9237942165798,7.927947712818599,2,micron,MJy/sr
15.331831607001671,862.2846238878038,7.566478172970118,2,micron,MJy/sr
15.334291587975313,865.3030497233073,7.732807186868672,2,micron,MJy/sr
15.336751568948953,866.9195726182726,7.952683851265131,2,micron,MJy/sr
15.339211549922595,868.179677327474,7.9448159805018435,2,micron,MJy/sr
15.341671530896237,871.3632744683159,8.001448931016462,2,micron,MJy/sr
15.344131511869879,868.3578016493055,7.8409272858640495,2,micron,MJy/sr
15.346591492843519,873.842776828342,7.82350738051743,2,micron,MJy/sr
15.34905147381716,874.8748609754774,7.469185234158748,2,micron,MJy/sr
15.351511454790803,877.8756612141927,7.814466176829991,2,micron,MJy/sr
15.353971435764445,874.3052130805122,7.8331669126898404,2,micron,MJy/sr
15.356431416738086,877.5584004720052,7.641490447241448,2,micron,MJy/sr
15.358891397711727,882.5250074598524,7.595150300338061,2,micron,MJy/sr
15.361351378685368,879.2914326985677,7.49320924641522,2,micron,MJy/sr
15.36381135965901,886.2385728624132,7.702853038829025,2,micron,MJy/sr
15.366271340632652,885.5683288574219,7.4652927598920815,2,micron,MJy/sr
15.368731321606292,890.5431077745226,7.813377204402732,2,micron,MJy/sr
15.371191302579934,886.7981635199653,8.099314153583178,2,micron,MJy/sr
15.373651283553576,885.9857415093315,7.960014572278612,2,micron,MJy/sr
15.376111264527218,894.0510830349392,7.971206582354931,2,micron,MJy/sr
15.378571245500858,896.4476996527778,7.814670494794147,2,micron,MJy/sr
15.3810312264745,892.791500515408,7.881807231728849,2,micron,MJy/sr
15.383491207448142,891.9961310492622,7.75371194532236,2,micron,MJy/sr
15.385951188421783,891.9738972981771,8.16001563178672,2,micron,MJy/sr
15.388411169395425,894.970204671224,8.431058144591498,2,micron,MJy/sr
15.390871150369065,890.793209499783,7.976324688491698,2,micron,MJy/sr
15.393331131342707,894.0369974772135,7.924836891415336,2,micron,MJy/sr
15.39579111231635,894.3522135416666,7.843369911474802,2,micron,MJy/sr
15.398251093289991,889.9329020182291,8.138503188154072,2,micron,MJy/sr
15.400711074263631,892.7716369628906,8.021666447902197,2,micron,MJy/sr
15.403171055237273,895.761728922526,8.34619992297297,2,micron,MJy/sr
15.405631036210915,891.6235690646702,8.383754299668473,2,micron,MJy/sr
15.408091017184557,889.7166612413195,7.962004166618951,2,micron,MJy/sr
15.410550998158197,894.0309109157986,7.973117751579644,2,micron,MJy/sr
15.413010979131839,898.7103780110677,8.026533329765162,2,micron,MJy/sr
15.41547096010548,896.5465596516927,8.266152264086625,2,micron,MJy/sr
15.417930941079122,894.3832465277778,8.104162525094402,2,micron,MJy/sr
15.420390922052762,897.3187561035156,8.097136044250831,2,micron,MJy/sr
15.422850903026404,899.5414869520399,8.206884182428933,2,micron,MJy/sr
15.425310884000046,900.2952745225695,7.878159231202083,2,micron,MJy/sr
15.427770864973688,903.8592868381077,8.18035835271258,2,micron,MJy/sr
15.43023084594733,900.9519585503472,8.058296649526257,2,micron,MJy/sr
15.43269082692097,900.8976745605469,8.18652054632025,2,micron,MJy/sr
15.435150807894612,899.5328538682726,7.7565850115096255,2,micron,MJy/sr
15.437610788868254,904.3720974392361,7.811641744252006,2,micron,MJy/sr
15.440070769841896,904.6709696451823,7.775100193891892,2,micron,MJy/sr
15.442530750815536,907.9106275770399,7.679657884194977,2,micron,MJy/sr
15.444990731789177,910.8894585503472,8.184295871571154,2,micron,MJy/sr
15.44745071276282,910.3933275010851,8.284162357197136,2,micron,MJy/sr
15.449910693736461,909.0232577853733,8.408588464592514,2,micron,MJy/sr
15.452370674710101,912.3424852159288,8.008151334078894,2,micron,MJy/sr
15.454830655683743,914.4305046929253,7.814334082870191,2,micron,MJy/sr
15.457290636657385,913.6005554199219,7.812073739337663,2,micron,MJy/sr
15.459750617631027,912.188490125868,7.9268525957799,2,micron,MJy/sr
15.462210598604669,918.3222995334202,8.587895328769582,2,micron,MJy/sr
15.464670579578309,916.4968431260851,8.66059401262163,2,micron,MJy/sr
15.46713056055195,918.930443657769,8.69346195002106,2,micron,MJy/sr
15.469590541525593,916.2552320692274,8.150006461304155,2,micron,MJy/sr
15.472050522499234,917.5022718641493,7.720452097820111,2,micron,MJy/sr
15.474510503472874,916.278811984592,7.778467119255295,2,micron,MJy/sr
15.476970484446516,919.9931708441841,8.240261304092893,2,micron,MJy/sr
15.479430465420158,925.8673875596788,9.004274770437279,2,micron,MJy/sr
15.4818904463938,919.4518534342448,8.815568202382913,2,micron,MJy/sr
15.48435042736744,925.6564195421007,8.768321999634676,2,micron,MJy/sr
15.486810408341082,923.2197333441841,8.179643440861057,2,micron,MJy/sr
15.489270389314724,921.8257378472222,7.742343749170379,2,micron,MJy/sr
15.491730370288366,927.7052714029948,7.910560858157294,2,micron,MJy/sr
15.494190351262006,928.0680813259548,8.354949023326236,2,micron,MJy/sr
15.496650332235648,927.7835998535156,8.972282896335027,2,micron,MJy/sr
15.49911031320929,931.2335645887587,9.01318782207052,2,micron,MJy/sr
15.501570294182931,932.5474480523003,8.774492393713915,2,micron,MJy/sr
15.504030275156573,933.2295260959202,8.163984628157937,2,micron,MJy/sr
15.506490256130213,929.445814344618,7.793414961222635,2,micron,MJy/sr
15.508950237103855,935.2712198893229,7.95350581439253,2,micron,MJy/sr
15.511410218077497,937.495347764757,8.220223179544831,2,micron,MJy/sr
15.513870199051139,940.7757636176216,8.85849659646057,2,micron,MJy/sr
15.516330180024779,946.7468838161892,8.965073791006743,2,micron,MJy/sr
15.518790160998421,947.8506469726562,8.769017979123243,2,micron,MJy/sr
15.521250141972063,955.1939053005642,8.382301810795177,2,micron,MJy/sr
15.523710122945705,955.6027289496528,7.927296238308442,2,micron,MJy/sr
15.526170103919345,964.2943420410156,7.916782333196823,2,micron,MJy/sr
15.528630084892987,979.6657307942709,8.207826166519762,2,micron,MJy/sr
15.531090065866628,994.9936082628038,9.010129401746788,2,micron,MJy/sr
15.53355004684027,1026.1317952473958,9.544562538816926,2,micron,MJy/sr
15.53601002781391,1084.0892367892795,10.286336027271542,2,micron,MJy/sr
15.538470008787552,1184.3466356065537,10.278646966270255,2,micron,MJy/sr
15.540929989761194,1336.213860405816,10.64864660981056,2,micron,MJy/sr
15.543389970734836,1526.0068020290798,12.006077864736952,2,micron,MJy/sr
15.545849951708478,1776.733890109592,13.9727469713444,2,micron,MJy/sr
15.548309932682118,2176.776407877604,17.216511069164255,2,micron,MJy/sr
15.55076991365576,2716.776380750868,22.083270335062725,2,micron,MJy/sr
15.553229894629402,2843.253187391493,23.927515253082106,2,micron,MJy/sr
15.555689875603044,2295.0055948893228,18.393906757295714,2,micron,MJy/sr
15.558149856576684,1745.4043477376301,13.752662634296458,2,micron,MJy/sr
15.560609837550325,1389.4674546983506,11.212092984898442,2,micron,MJy/sr
15.563069818523967,1200.9584113226997,10.003212520738545,2,micron,MJy/sr
15.56552979949761,1095.9109632703994,9.61132029307758,2,micron,MJy/sr
15.56798978047125,1038.9127570258247,9.592960126656763,2,micron,MJy/sr
15.570449761444891,1006.8777330186632,9.73203750467912,2,micron,MJy/sr
